Symbol,BetaEndDate,Instance,Beta,UpsideBeta,DownsideBeta
RBC-US,12/31/2020,RBC-US_12/31/2020,1.172770802,1.188640802,1.129561568
AAN-US,12/31/2020,AAN-US_12/31/2020,#N/A,#N/A,#N/A
LOPE-US,12/31/2020,LOPE-US_12/31/2020,0.731919141,0.657229812,0.767424014
CRI-US,12/31/2020,CRI-US_12/31/2020,1.012917948,0.964492118,1.025497494
DKS-US,12/31/2020,DKS-US_12/31/2020,1.174222715,0.955471542,1.345714349
HOG-US,12/31/2020,HOG-US_12/31/2020,1.531459398,1.702627361,1.458748771
GMED-US,12/31/2020,GMED-US_12/31/2020,0.809034501,0.839508796,0.710422617
VAC-US,12/31/2020,VAC-US_12/31/2020,1.650864077,1.653540446,1.617542153
DOC-US,12/31/2020,DOC-US_12/31/2020,0.979871265,0.790893211,1.120347686
SYNH-US,12/31/2020,SYNH-US_12/31/2020,1.326378961,1.258858447,1.382894894
EME-US,12/31/2020,EME-US_12/31/2020,1.071213321,0.873096195,1.204591432
NFG-US,12/31/2020,NFG-US_12/31/2020,0.753115883,0.956802632,0.600538759
TKR-US,12/31/2020,TKR-US_12/31/2020,1.372719018,1.28341488,1.402242994
OGS-US,12/31/2020,OGS-US_12/31/2020,1.10328889,1.216903995,1.054245917
HE-US,12/31/2020,HE-US_12/31/2020,0.805861396,1.105274657,0.60180976
RYN-US,12/31/2020,RYN-US_12/31/2020,1.311372434,1.31918376,1.371702827
EXP-US,12/31/2020,EXP-US_12/31/2020,1.468429998,1.458849196,1.549368107
CFR-US,12/31/2020,CFR-US_12/31/2020,1.323977301,1.407246972,1.253484509
ICUI-US,12/31/2020,ICUI-US_12/31/2020,0.603612584,0.610762214,0.591416937
TCF-US,12/31/2020,TCF-US_12/31/2020,1.775852155,1.76278789,1.795210785
SWX-US,12/31/2020,SWX-US_12/31/2020,1.091034175,1.291160848,0.974479969
VVV-US,12/31/2020,VVV-US_12/31/2020,1.133876747,1.036808385,1.229861143
THG-US,12/31/2020,THG-US_12/31/2020,1.011956499,0.889602913,1.131715224
LANC-US,12/31/2020,LANC-US_12/31/2020,0.810946538,0.840654065,0.792776533
HIW-US,12/31/2020,HIW-US_12/31/2020,1.2877295,1.164066015,1.396209003
MUSA-US,12/31/2020,MUSA-US_12/31/2020,0.744326574,0.866723187,0.659953645
SRC-US,12/31/2020,SRC-US_12/31/2020,1.465229202,1.14354787,1.746937662
SF-US,12/31/2020,SF-US_12/31/2020,1.472807828,1.451035513,1.458846926
BRX-US,12/31/2020,BRX-US_12/31/2020,1.373468352,1.209566725,1.463802923
SMTC-US,12/31/2020,SMTC-US_12/31/2020,1.387211621,1.387883794,1.372209981
FL-US,12/31/2020,FL-US_12/31/2020,1.113310608,1.114679859,1.028949846
ETRN-US,12/31/2020,ETRN-US_12/31/2020,0.850593203,0.627526049,1.023796371
CC-US,12/31/2020,CC-US_12/31/2020,1.784475823,1.659319009,1.765644517
RAMP-US,12/31/2020,RAMP-US_12/31/2020,1.043201516,0.94188637,1.019728502
KBH-US,12/31/2020,KBH-US_12/31/2020,1.555588961,1.34774787,1.749847574
HPP-US,12/31/2020,HPP-US_12/31/2020,1.362876442,1.204608142,1.502386359
BKH-US,12/31/2020,BKH-US_12/31/2020,1.168481197,1.178193193,1.193770461
IART-US,12/31/2020,IART-US_12/31/2020,0.83941571,0.790756362,0.842762366
ASGN-US,12/31/2020,ASGN-US_12/31/2020,1.278951041,1.111847355,1.425763772
LPX-US,12/31/2020,LPX-US_12/31/2020,1.592569555,1.508107007,1.693670574
RLI-US,12/31/2020,RLI-US_12/31/2020,1.006135609,1.118404181,0.905260845
EQT-US,12/31/2020,EQT-US_12/31/2020,0.776121171,1.540642769,0.245094988
QLYS-US,12/31/2020,QLYS-US_12/31/2020,0.679502051,0.721712861,0.631846584
PNM-US,12/31/2020,PNM-US_12/31/2020,1.105178282,1.014156056,1.246986175
GO-US,12/31/2020,GO-US_12/31/2020,0.468223207,0.61424718,0.402162556
JHG-US,12/31/2020,JHG-US_12/31/2020,1.305378902,1.301153105,1.313067568
TMHC-US,12/31/2020,TMHC-US_12/31/2020,1.828672067,1.415215496,2.143217884
KBR-US,12/31/2020,KBR-US_12/31/2020,1.551752555,1.431172943,1.681098766
AMG-US,12/31/2020,AMG-US_12/31/2020,1.31047436,1.406325848,1.224688693
CFX-US,12/31/2020,CFX-US_12/31/2020,1.640348738,1.534549627,1.689632123
HRB-US,12/31/2020,HRB-US_12/31/2020,1.152219023,1.15620237,1.151155946
SNV-US,12/31/2020,SNV-US_12/31/2020,1.715094218,1.596402009,1.789794176
JCOM-US,12/31/2020,JCOM-US_12/31/2020,0.833311625,0.70896047,0.930009676
AN-US,12/31/2020,AN-US_12/31/2020,1.104773293,0.833771744,1.266435701
JBLU-US,12/31/2020,JBLU-US_12/31/2020,1.23809809,1.006529203,1.302586236
FOXF-US,12/31/2020,FOXF-US_12/31/2020,1.269599351,1.249729067,1.254074548
SIGI-US,12/31/2020,SIGI-US_12/31/2020,1.141320162,1.096274288,1.139035908
GBCI-US,12/31/2020,GBCI-US_12/31/2020,1.256948286,1.372336522,1.138658644
MEDP-US,12/31/2020,MEDP-US_12/31/2020,1.182976798,1.186092368,1.131627675
ACIW-US,12/31/2020,ACIW-US_12/31/2020,1.071961504,0.865138757,1.112927589
SLM-US,12/31/2020,SLM-US_12/31/2020,0.963090294,0.764575313,1.089369519
NVT-US,12/31/2020,NVT-US_12/31/2020,1.305750764,1.105494246,1.426870437
JBGS-US,12/31/2020,JBGS-US_12/31/2020,1.096660335,1.089096125,1.136666711
NKTR-US,12/31/2020,NKTR-US_12/31/2020,0.799071664,0.673437812,0.898147355
KSS-US,12/31/2020,KSS-US_12/31/2020,1.481092324,1.147256931,1.66901017
SLGN-US,12/31/2020,SLGN-US_12/31/2020,0.561542138,0.524966866,0.573708196
MSM-US,12/31/2020,MSM-US_12/31/2020,0.721146797,0.782373491,0.604078233
CLH-US,12/31/2020,CLH-US_12/31/2020,1.424118131,1.222059185,1.530452644
HAIN-US,12/31/2020,HAIN-US_12/31/2020,0.420879959,0.502393731,0.329897428
UNVR-US,12/31/2020,UNVR-US_12/31/2020,1.458666414,1.147418296,1.625084656
ENS-US,12/31/2020,ENS-US_12/31/2020,1.435636914,1.395067795,1.432522922
NCR-US,12/31/2020,NCR-US_12/31/2020,1.68698535,1.403658468,1.845683771
SBRA-US,12/31/2020,SBRA-US_12/31/2020,1.471949169,0.951243041,1.869386435
PCH-US,12/31/2020,PCH-US_12/31/2020,1.403902139,1.420376376,1.412571655
HXL-US,12/31/2020,HXL-US_12/31/2020,1.311462646,0.902179891,1.581261665
UBSI-US,12/31/2020,UBSI-US_12/31/2020,1.247035042,1.293848289,1.154404039
BLKB-US,12/31/2020,BLKB-US_12/31/2020,0.971885943,0.695469111,1.186087018
VLY-US,12/31/2020,VLY-US_12/31/2020,1.191244594,1.183560566,1.123926422
SYNA-US,12/31/2020,SYNA-US_12/31/2020,1.138792055,1.137814283,1.065456252
SR-US,12/31/2020,SR-US_12/31/2020,1.004137867,1.18848151,0.880018198
CBRL-US,12/31/2020,CBRL-US_12/31/2020,1.25328632,0.875722437,1.546629097
PZZA-US,12/31/2020,PZZA-US_12/31/2020,0.593028807,0.154634345,0.942488015
PNFP-US,12/31/2020,PNFP-US_12/31/2020,1.320271508,1.236760356,1.350986526
COHR-US,12/31/2020,COHR-US_12/31/2020,1.157071028,1.116177063,1.187435446
ALE-US,12/31/2020,ALE-US_12/31/2020,1.093778175,1.11301704,1.089484878
OFC-US,12/31/2020,OFC-US_12/31/2020,1.111174915,1.02765785,1.162538751
EVR-US,12/31/2020,EVR-US_12/31/2020,1.323646837,1.215879593,1.434871437
PRSP-US,12/31/2020,PRSP-US_12/31/2020,1.170560458,1.082700727,1.250117674
VMI-US,12/31/2020,VMI-US_12/31/2020,0.923292847,0.897812761,0.952909637
COLM-US,12/31/2020,COLM-US_12/31/2020,1.040860063,0.989283059,1.062554803
ACHC-US,12/31/2020,ACHC-US_12/31/2020,1.415238004,1.190880331,1.593358472
WYND-US,12/31/2020,WYND-US_12/31/2020,1.64708541,1.652092469,1.579770519
NJR-US,12/31/2020,NJR-US_12/31/2020,1.219992555,1.164397852,1.272191196
OZK-US,12/31/2020,OZK-US_12/31/2020,1.272297789,1.353269629,1.176015779
THC-US,12/31/2020,THC-US_12/31/2020,1.578443386,1.21448759,1.749985416
NUS-US,12/31/2020,NUS-US_12/31/2020,0.658929359,0.181581747,0.896551035
TGNA-US,12/31/2020,TGNA-US_12/31/2020,0.686179852,0.579476031,0.695041315
AVT-US,12/31/2020,AVT-US_12/31/2020,1.203074279,1.176126308,1.205137542
NEU-US,12/31/2020,NEU-US_12/31/2020,0.501222485,0.495289733,0.461430407
BHF-US,12/31/2020,BHF-US_12/31/2020,2.006794526,2.022144696,1.972807526
NUVA-US,12/31/2020,NUVA-US_12/31/2020,1.222368644,0.956655301,1.407624929
XEC-US,12/31/2020,XEC-US_12/31/2020,1.534663014,1.216377177,1.78635148
TDC-US,12/31/2020,TDC-US_12/31/2020,0.872921732,0.940927674,0.803741357
CHH-US,12/31/2020,CHH-US_12/31/2020,1.022349582,0.822734902,1.066162576
CR-US,12/31/2020,CR-US_12/31/2020,1.350061345,1.261996541,1.39497075
BYD-US,12/31/2020,BYD-US_12/31/2020,1.756096507,1.38253533,2.029263918
AVNT-US,12/31/2020,AVNT-US_12/31/2020,1.375745134,1.123532548,1.511402864
SFM-US,12/31/2020,SFM-US_12/31/2020,0.489567187,0.780527122,0.259120647
NWE-US,12/31/2020,NWE-US_12/31/2020,1.147820713,1.146747778,1.197927134
PSB-US,12/31/2020,PSB-US_12/31/2020,1.026797566,0.901648636,1.117976444
SXT-US,12/31/2020,SXT-US_12/31/2020,0.933141351,0.889759128,0.940328531
WERN-US,12/31/2020,WERN-US_12/31/2020,0.699144654,0.823724427,0.647647256
TREE-US,12/31/2020,TREE-US_12/31/2020,1.04236632,1.073015235,1.03239403
KMT-US,12/31/2020,KMT-US_12/31/2020,1.446780028,1.482127796,1.352214137
WBS-US,12/31/2020,WBS-US_12/31/2020,1.59866308,1.50781299,1.674295686
CMC-US,12/31/2020,CMC-US_12/31/2020,1.253917257,1.153125632,1.276025478
FCFS-US,12/31/2020,FCFS-US_12/31/2020,1.007049813,1.165858514,0.84088706
MTZ-US,12/31/2020,MTZ-US_12/31/2020,1.253890689,0.990716409,1.382692091
PK-US,12/31/2020,PK-US_12/31/2020,1.726957384,1.214685737,2.046236614
TPH-US,12/31/2020,TPH-US_12/31/2020,1.562977718,1.360877002,1.703167893
NSP-US,12/31/2020,NSP-US_12/31/2020,1.354737619,1.083601652,1.520860285
UMPQ-US,12/31/2020,UMPQ-US_12/31/2020,1.310987342,1.288965795,1.279035456
SAFM-US,12/31/2020,SAFM-US_12/31/2020,0.669421813,0.622062202,0.745422113
WTFC-US,12/31/2020,WTFC-US_12/31/2020,1.432591113,1.236245813,1.556815063
HOMB-US,12/31/2020,HOMB-US_12/31/2020,1.473400925,1.572410369,1.331983812
THS-US,12/31/2020,THS-US_12/31/2020,0.529402541,0.541431591,0.545774133
R-US,12/31/2020,R-US_12/31/2020,1.191949454,1.229489895,1.159609796
ENR-US,12/31/2020,ENR-US_12/31/2020,1.083039051,1.014898904,1.128155953
CNO-US,12/31/2020,CNO-US_12/31/2020,1.663962324,1.725960352,1.594926226
STRA-US,12/31/2020,STRA-US_12/31/2020,0.971621027,0.965419901,1.013378105
GATX-US,12/31/2020,GATX-US_12/31/2020,1.129157103,1.080823787,1.17592722
LIVN-US,12/31/2020,LIVN-US_12/31/2020,1.188930598,1.039703335,1.365220119
AEO-US,12/31/2020,AEO-US_12/31/2020,1.192208224,0.991010223,1.275041287
VSAT-US,12/31/2020,VSAT-US_12/31/2020,1.277023278,1.33311647,1.227160053
FNB-US,12/31/2020,FNB-US_12/31/2020,1.460086473,1.353841924,1.487389319
KEX-US,12/31/2020,KEX-US_12/31/2020,1.255756728,1.246544869,1.355164155
CNX-US,12/31/2020,CNX-US_12/31/2020,0.644169093,1.282917095,0.104316092
UMBF-US,12/31/2020,UMBF-US_12/31/2020,1.129532937,1.168932374,1.03775393
PDCO-US,12/31/2020,PDCO-US_12/31/2020,0.982169944,0.741108453,1.083130722
BCO-US,12/31/2020,BCO-US_12/31/2020,1.289867025,1.167548976,1.262247423
VSH-US,12/31/2020,VSH-US_12/31/2020,1.350202005,1.293175123,1.371541029
FHI-US,12/31/2020,FHI-US_12/31/2020,1.458459311,1.299778331,1.547224694
TCO-US,12/31/2020,TCO-US_12/31/2020,0.609874868,0.4537379,0.626039539
EPR-US,12/31/2020,EPR-US_12/31/2020,1.819659428,1.148280167,2.280337883
STL-US,12/31/2020,STL-US_12/31/2020,1.792303224,1.735535069,1.728831737
WRI-US,12/31/2020,WRI-US_12/31/2020,1.326340623,1.040871198,1.55264692
SABR-US,12/31/2020,SABR-US_12/31/2020,2.082593653,2.132435831,1.904580718
CBT-US,12/31/2020,CBT-US_12/31/2020,1.297003169,1.247265761,1.319802753
NGVT-US,12/31/2020,NGVT-US_12/31/2020,1.301158907,1.161169329,1.304102224
CMP-US,12/31/2020,CMP-US_12/31/2020,1.055401083,1.050121881,1.031613295
BOH-US,12/31/2020,BOH-US_12/31/2020,1.143805837,1.232011732,1.061657949
PACW-US,12/31/2020,PACW-US_12/31/2020,1.465373076,1.287099893,1.52754916
ADS-US,12/31/2020,ADS-US_12/31/2020,1.670699575,1.461500999,1.883971151
WPX-US,12/31/2020,WPX-US_12/31/2020,2.036664153,1.606683983,2.353749723
ASB-US,12/31/2020,ASB-US_12/31/2020,1.232988176,1.261630075,1.135558119
SGMS-US,12/31/2020,SGMS-US_12/31/2020,1.831419554,1.449914334,2.008765514
VC-US,12/31/2020,VC-US_12/31/2020,1.270452674,1.09631665,1.300128703
CVLT-US,12/31/2020,CVLT-US_12/31/2020,0.765203158,0.576154465,0.879047092
WWE-US,12/31/2020,WWE-US_12/31/2020,0.795575897,0.639075757,0.964282916
TRIP-US,12/31/2020,TRIP-US_12/31/2020,1.090322308,0.928134889,1.034834672
KAR-US,12/31/2020,KAR-US_12/31/2020,1.252864779,1.084977393,1.284289746
BXS-US,12/31/2020,BXS-US_12/31/2020,1.269060919,1.237535031,1.241992252
TDS-US,12/31/2020,TDS-US_12/31/2020,1.02208422,0.968151542,0.997509747
PBH-US,12/31/2020,PBH-US_12/31/2020,0.747033092,0.754938618,0.739998226
JACK-US,12/31/2020,JACK-US_12/31/2020,1.414277986,0.97075205,1.837713992
GT-US,12/31/2020,GT-US_12/31/2020,1.262781807,1.044724822,1.28918156
DAN-US,12/31/2020,DAN-US_12/31/2020,1.742283885,1.31240432,1.991923151
MLHR-US,12/31/2020,MLHR-US_12/31/2020,0.979511765,0.57939287,1.241223422
IDCC-US,12/31/2020,IDCC-US_12/31/2020,1.175646195,1.151406344,1.211595202
MTX-US,12/31/2020,MTX-US_12/31/2020,1.349697707,1.3123779,1.302883028
OLN-US,12/31/2020,OLN-US_12/31/2020,1.376903071,1.255723031,1.37337994
CIT-US,12/31/2020,CIT-US_12/31/2020,1.871709779,1.711286287,1.906590386
TRN-US,12/31/2020,TRN-US_12/31/2020,1.012387302,0.907243212,1.050694761
GNW-US,12/31/2020,GNW-US_12/31/2020,1.155012512,1.329512945,1.04512129
DY-US,12/31/2020,DY-US_12/31/2020,1.665716321,1.791812761,1.505419267
GHC-US,12/31/2020,GHC-US_12/31/2020,0.89240482,0.555646316,1.084490354
OI-US,12/31/2020,OI-US_12/31/2020,1.433034228,1.43450464,1.340464862
CMD-US,12/31/2020,CMD-US_12/31/2020,1.379053578,0.880057485,1.607334506
PEB-US,12/31/2020,PEB-US_12/31/2020,1.405807342,1.040182188,1.589867299
NAVI-US,12/31/2020,NAVI-US_12/31/2020,1.397397712,1.006902312,1.565548026
CATY-US,12/31/2020,CATY-US_12/31/2020,1.382261661,1.399702657,1.366268277
HWC-US,12/31/2020,HWC-US_12/31/2020,1.561786517,1.544962201,1.541505261
X-US,12/31/2020,X-US_12/31/2020,1.206696778,1.064080484,1.206442585
ADNT-US,12/31/2020,ADNT-US_12/31/2020,1.746037348,1.379952011,2.021327165
HCSG-US,12/31/2020,HCSG-US_12/31/2020,1.007984372,1.038414371,1.001871202
AVNS-US,12/31/2020,AVNS-US_12/31/2020,1.218009769,1.443191217,1.028830929
WAFD-US,12/31/2020,WAFD-US_12/31/2020,1.123858557,1.226714193,1.0082858
NTCT-US,12/31/2020,NTCT-US_12/31/2020,0.99167733,0.999510138,0.926737492
TCBI-US,12/31/2020,TCBI-US_12/31/2020,1.473346037,1.31344276,1.588396177
LGND-US,12/31/2020,LGND-US_12/31/2020,1.074194865,0.941678067,1.249015623
AM-US,12/31/2020,AM-US_12/31/2020,0.718168601,0.415625356,0.953496411
SIX-US,12/31/2020,SIX-US_12/31/2020,1.612462463,1.465117592,1.616453383
EPC-US,12/31/2020,EPC-US_12/31/2020,1.036125107,1.172468866,0.903850861
FULT-US,12/31/2020,FULT-US_12/31/2020,1.214831315,1.339047089,1.072837317
CHX-US,12/31/2020,CHX-US_12/31/2020,1.846282703,1.309001471,2.28940909
WOR-US,12/31/2020,WOR-US_12/31/2020,1.483082601,1.39728342,1.496353275
IBOC-US,12/31/2020,IBOC-US_12/31/2020,1.329042762,1.415256291,1.225237118
UFS-US,12/31/2020,UFS-US_12/31/2020,1.315307612,1.323810627,1.246096106
DLPH-US,12/31/2020,DLPH-US_12/31/2020,#N/A,#N/A,#N/A
URBN-US,12/31/2020,URBN-US_12/31/2020,1.236749195,1.144505706,1.206653833
MD-US,12/31/2020,MD-US_12/31/2020,1.151724908,0.773789666,1.305687565
BDC-US,12/31/2020,BDC-US_12/31/2020,1.187811275,1.13186906,1.148527035
JW.A-US,12/31/2020,JW.A-US_12/31/2020,0.747184641,0.709173526,0.764761215
YELP-US,12/31/2020,YELP-US_12/31/2020,1.413403756,1.247056348,1.51581662
GEO-US,12/31/2020,GEO-US_12/31/2020,1.093702588,1.104613125,0.996959882
CAR-US,12/31/2020,CAR-US_12/31/2020,1.875483389,1.465907772,2.022317927
TRMK-US,12/31/2020,TRMK-US_12/31/2020,1.028622376,1.174690869,0.868636662
TEX-US,12/31/2020,TEX-US_12/31/2020,1.221745471,1.022524998,1.261941653
INT-US,12/31/2020,INT-US_12/31/2020,1.406536948,1.457295328,1.26324602
HNI-US,12/31/2020,HNI-US_12/31/2020,1.248353604,1.052742353,1.378816828
SVC-US,12/31/2020,SVC-US_12/31/2020,1.67461323,0.751018536,2.237096196
MUR-US,12/31/2020,MUR-US_12/31/2020,1.779235415,1.221269961,2.151471694
JWN-US,12/31/2020,JWN-US_12/31/2020,1.566042172,1.309529108,1.732580529
ATGE-US,12/31/2020,ATGE-US_12/31/2020,0.781823199,0.671769596,0.866482994
FLR-US,12/31/2020,FLR-US_12/31/2020,1.487025965,0.898258404,1.74236628
MCY-US,12/31/2020,MCY-US_12/31/2020,0.912457961,0.993684368,0.87780787
UE-US,12/31/2020,UE-US_12/31/2020,1.343184549,1.114795804,1.497667798
CNK-US,12/31/2020,CNK-US_12/31/2020,1.210073325,0.051931899,1.920014412
AMCX-US,12/31/2020,AMCX-US_12/31/2020,0.816486517,0.937605057,0.746849079
SBH-US,12/31/2020,SBH-US_12/31/2020,1.26918925,1.249853874,1.229733351
GEF-US,12/31/2020,GEF-US_12/31/2020,1.202660099,1.322985162,1.079539394
WW-US,12/31/2020,WW-US_12/31/2020,1.341820511,0.965090221,1.610520118
COTY-US,12/31/2020,COTY-US_12/31/2020,1.416553517,1.095806253,1.671172003
MAC-US,12/31/2020,MAC-US_12/31/2020,1.42825119,0.770000656,1.880726567
PPC-US,12/31/2020,PPC-US_12/31/2020,0.904596492,0.80196389,1.011730015
TR-US,12/31/2020,TR-US_12/31/2020,0.34033259,0.458434857,0.256969243
TSLA-US,12/31/2020,TSLA-US_12/31/2020,1.232591432,0.763596564,1.532007178
